ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
796,5864.713732985373,82.93229114319685,3,1.4426880022381987,78.26047026887161,7,2.3183987537745394,3.823461258697235,0.0106270214135784,80.51506534440946,3,1063.3224658123756,0.2078686006558102,1.2169225607694487,480.3169911134951,0
384,10136.7196825207,92.9185578604608,1,0.6367883666518677,70.86778464677037,23,3.987043630276848,7.436803134600669,0.093425392201115,95.4222082235018,9,1267.6922500931682,0.3817173794770907,2.0640765214975927,261.56738134200987,1
319,9053.715381961749,84.6575829230363,0,2.4513016410575323,74.07620223034644,19,3.657877388141668,2.6689077522522107,0.0702691193275983,81.64346629241783,0,1646.31592743926,0.4713643096153105,3.801849888482668,119.78741391462196,1
168,19496.26078799611,83.13520857303278,2,3.0628034120498957,63.772506058509904,5,0.8723300880719487,6.68236512305808,0.0275087046051275,92.83106584517728,4,1120.1512523525823,0.4298223299145739,5.582341857299528,195.83129894713576,1
146,13365.63239375066,93.6685883031454,4,4.444723752667693,77.12512202840567,11,1.1834251298391845,4.153519129557745,0.0327360309761347,96.0685901730379,3,3632.624626497598,0.3908158231173425,2.945225426313915,140.74326568121668,1
193,10209.155585457616,91.87369239817468,4,4.676975580414175,99.3303044384628,22,2.876314945254188,9.406767589869256,0.0384429304280169,85.65380344962088,7,3535.517872753283,0.2549236792229553,7.625936339686238,237.90556392516268,1
849,13707.01401490544,95.09654916724662,3,2.879623481705449,73.15332187524761,17,1.4758237264935148,4.318007110231629,0.0075071292578716,88.98212963368063,0,1843.2076117159424,0.3871069338807896,4.217877130833909,358.04569367206784,1
552,7087.950520185433,86.18925152892365,2,3.892115676958452,95.0571709936974,1,2.1116266223980173,5.187525558898453,0.0739176998714428,80.28671684371633,1,1597.625779546779,0.4204382305723257,1.3468450005724382,307.5631635778043,1
303,11660.656238033043,88.95943312764379,5,2.476864725475986,93.7279656649474,18,2.432970877435144,8.725432889236647,0.0176834012091205,96.07750399179773,4,1582.7388055464269,0.4013142719162418,8.899497706965798,197.15027121105535,1
317,14393.514821315955,88.10943352660837,5,3.8573697045780175,98.08233673188845,23,2.971230026752023,5.506196660374354,0.080512002482071,94.0652217984164,9,4812.965653274569,0.3707243193144492,9.494791057774568,406.9036210570627,1
573,12333.46747688677,99.68178927933027,1,1.4216068622262512,91.60438049068378,9,1.2552566221963268,3.907298014359347,0.0845872429776933,84.62774788775687,9,3774.018114498966,0.1188525006762812,6.567072601933398,152.59229175189165,0
531,11026.682009814864,85.84497913478776,4,2.169791306615892,86.3838730823526,2,0.8157007177747977,6.380354567154377,0.0638434177427464,87.80452395731578,1,3341.715313860317,0.3638859732459235,8.258827497133646,191.27839004988044,0
440,19907.725833495475,85.89634476693534,2,3.3540259946612667,94.2633777690983,11,1.992816938970132,8.719929565199855,0.0769854943398913,93.90633003602224,0,2289.9474872203773,0.2913178621931641,2.0900038482397165,370.4188602370699,1
650,18204.721432233902,87.09096417657214,3,0.5817108452318547,63.02578722629399,15,0.4101311242780003,5.46542089603722,0.0171835166686043,87.16326243702413,5,2732.1727916351583,0.4846277086198742,3.419382536079981,178.89375467554677,1
711,14351.089372391602,91.29188162580644,0,3.751075896525293,78.5132262879523,11,2.6338258554545613,3.063107913638941,0.0575938982670636,83.248295511154,9,1357.623524796831,0.3428759533508284,3.927085189103654,371.5050863514357,1
388,13540.66041773424,85.0464548852749,3,4.259909755706751,99.57024954460236,7,4.198025796174871,5.064695304916135,0.0676799314446131,90.37011057755817,3,4992.607552220006,0.3432909024941197,9.646778502536463,490.77654011846,1
353,14309.90719736876,98.30579880758548,3,2.2961374749227814,90.78400605178928,4,0.594878297163593,9.635801064753531,0.0661560580854277,94.4713514057288,4,4020.341854286539,0.4976220749479,5.6100037591663074,432.54131487846126,0
833,8019.681617336499,85.31371129732527,2,2.5157408772972394,98.48301512148892,10,0.563652660647645,2.5761729629261776,0.011728987764318,86.41619014005892,2,3485.8126273129114,0.1374351159123621,1.06672202932564,164.00421614516955,1
456,10927.06614896478,97.91631463120387,4,4.330769954974389,91.18537424533916,9,0.4010889943367607,5.267561379584159,0.0344382462480038,82.43544543288915,9,3351.068780911529,0.2105265140401411,4.42167240583086,308.19936860130144,1
122,5591.89299336349,82.06950127293169,2,3.99044585896715,94.99527869768576,2,4.23930644880951,7.184230351521324,0.0325037521482336,96.59088323623952,5,3017.25748813269,0.3624317755876103,1.069755407790188,268.92862537299385,1
861,12133.1905623024,93.13125404799304,0,1.7966727006501877,88.26118529212764,22,0.4035244746408151,2.6281418096945828,0.0572526872596908,85.05603732894247,3,2029.7097106987835,0.2260945024137498,3.1402516642520126,496.66776529335885,1
621,13145.368759364948,98.13971036876488,2,1.9578924795269252,90.4200801766896,8,4.9173101769220136,4.759620376024545,0.0765237128867753,90.25629908213212,5,1905.5616138389348,0.2384600591716487,5.092300604270596,485.7602806962331,0
857,8416.246041548144,83.3749887679646,1,3.554952045757685,80.92712039358003,11,1.7916564702305895,9.524626831522106,0.0570590366170213,93.82686298978486,4,3198.129828756897,0.4570579759188434,3.9105374987875297,150.84482110836194,1
936,19460.432707482705,99.36653920198508,3,3.0343914160167254,96.96950803256532,5,1.6438107957123842,2.245085537649146,0.0754827438651654,86.34150400788441,1,1280.8032582318067,0.3317415620159186,1.2946079105665365,463.49234880653336,1
199,18641.81916405863,89.05766720831024,4,1.2300330699342363,93.00155642493446,18,0.458158760485246,8.013935036047545,0.0098967596699008,92.97273074744837,3,1297.883195474143,0.1411462331216618,2.0470215016790148,177.3673352153835,1
901,15832.148531838588,98.91430216882048,5,1.894684591531249,93.7553986266253,15,2.9282060631920843,8.73099972908797,0.0878138690867277,89.19419012883057,1,3243.2544126414004,0.2243450342930487,5.957979051004596,227.78060068509973,1
279,13000.799431480438,93.53640087260094,0,4.549924745953944,86.9203640385221,20,2.9294110617639584,4.216485803342001,0.0536617069364259,91.40873310247692,4,4679.248192840957,0.1304233505997672,7.260444139460367,241.36319189237736,1
322,18049.53739471528,86.03173739747103,5,3.596784965250185,72.18319788348995,22,2.4690291364507138,3.717714956158498,0.0037498660467172,91.81152207233885,2,4657.087404519418,0.3224519733788581,4.640941110096124,214.7288180487286,1
861,6959.785157351944,83.76605049834212,3,4.936884429584838,61.42519181560557,23,1.555100736079419,9.318567148689656,0.0643213003022426,96.48301373793772,5,1043.3132026431692,0.1693072785503958,7.583335717824163,441.2975172667717,1
758,16857.646914123274,86.07470092450198,2,3.9515563849134634,97.4262051763818,13,1.8429044503271064,8.112013563845796,0.0517347187363075,93.12652546870672,4,1429.576862589799,0.4428460600100424,2.469995996636293,231.97296235055,1
541,6872.312209502725,81.8603481852535,5,4.738884944646156,83.44481395221987,3,1.6025169683686902,2.9070456768560184,0.0220369568848564,85.2861338436882,1,3332.31077503478,0.3309256105825999,2.0985215302691747,426.6953676340765,1
707,16913.15993824108,82.8773593268666,1,1.4728485824171391,71.92571884592562,17,2.130732041402509,3.697578044131223,0.0764425458611354,81.19208682276893,9,4393.902887224656,0.1237502567724378,8.555083443489483,497.7507266019829,1
868,9136.513523770354,82.09320880692962,2,3.9716819366761658,65.96540431390152,9,1.7089405274061298,6.970841239940436,0.093356825120798,80.03971088150266,7,4817.796346627315,0.2203502654497275,4.052920136429797,436.3046151308183,1
424,18156.35871527284,88.45887087483115,3,0.5909788406650884,93.1809266200302,17,3.37758659932625,5.355335431175139,0.0322683453843505,98.0883476953399,5,4442.328904183118,0.3465350668944507,4.8902312974998186,238.4571705737169,1
615,19160.63140738097,95.91156752515172,5,3.5184200977019024,93.46080777790316,11,1.4789323617363488,6.033394963503199,0.0493915682816369,98.84220103604412,8,3710.452541185824,0.2341993272775313,9.528234420855668,384.500957365145,1
115,7231.939541076735,82.82767108432681,0,2.611770251541086,92.58031872522126,18,1.7541911574722708,9.61233948081814,0.0128174998698429,81.88222975329336,2,1802.100310356943,0.3052706674375823,4.817010951433984,313.5693787964293,1
891,11940.134075980905,82.60640866344671,5,2.060420323640309,85.80330767867144,7,2.1772994239457404,5.361883705535791,0.0929799723704816,89.74107236564495,3,1290.4858959158494,0.4637449178730942,1.0314109526671382,414.6071135533634,1
435,19714.810672440275,92.86857899034662,5,4.380819585318901,74.64061550367504,0,0.0198091713545012,9.053455966514152,0.0318796059619232,83.03190406921068,7,1190.0631307425788,0.2400143882025113,9.44174745594852,161.2389578584967,1
858,12251.1115395972,83.94365963936133,4,4.344204616958888,72.16281139121028,13,2.46041287110446,7.285957749284586,0.0194784683699525,98.9749817340817,6,3448.3071385016456,0.2343491449879152,1.127067701372452,355.2538370583616,1
357,17953.21283771818,81.95220076217983,5,0.6003576720438961,60.342190804726805,22,1.2790990159646731,2.9729556697084494,0.0478428676769455,84.93665033645047,7,1144.754416061431,0.4279027365250795,6.960576553562783,409.4667093366938,1
596,13830.972831969795,83.33697156411155,3,3.2427730510224397,93.3443023475296,5,0.2807522701225895,7.956056293181757,0.004328248950118,90.03294191193999,8,3956.9598258622023,0.2275026091667079,3.906018185792532,404.49253416265606,1
995,10629.948618794027,98.47462791753551,0,2.155245009444304,63.4973078997457,13,4.555106493823974,6.161672591650518,0.0252836831226404,83.31240383465834,7,3849.882949403877,0.1311833376561569,5.233516809041845,485.43720224151264,1
259,9286.753332888053,96.4294250555238,3,2.370474506752021,85.23019992163071,1,1.61209366943466,3.8007780031359086,0.006765773649141,86.65522169006124,7,1318.4432991067156,0.1723779816949979,5.925566509265657,123.36455231372804,0
574,8048.346366291309,87.08129124710189,1,4.244183326484492,80.16299787360353,8,2.1304263183635213,4.316394584658385,0.0127371154494199,85.33612721854362,5,4626.489460147179,0.4795201003185204,4.676140515659988,238.31174763691624,1
951,16426.972870665457,93.11641534654784,2,1.8942789718745523,81.06757435705404,11,4.136715791691209,6.45865939800601,0.0112157550865868,89.5085208594437,1,3087.7171545012093,0.4733171170310886,7.969319084639514,290.62143271657555,1
763,10798.10760234542,90.74551347336076,5,4.74371964786929,97.06851381231093,4,0.833944853768599,6.813619921166344,0.0872419955017957,88.39563924044297,6,4617.754269350927,0.1899248363112591,9.376357686980011,223.90541135683247,1
789,12669.131933011267,93.54248526965128,4,1.3083522186746337,61.26460045084968,1,4.251544047906705,9.74541123223584,0.0930434848034628,86.6159558920075,3,4606.440224753289,0.3214007492394743,1.7777084690698144,223.9158054689884,1
774,12384.882200017728,93.65342304925518,0,3.4822509051568,90.93568898515088,18,1.2081897403868886,8.837761091284747,0.0474522165780146,82.11755235296825,2,1788.1362555484732,0.1549472401692011,8.202275931114759,170.45144267597055,1
479,13659.185438496968,92.57468030119986,4,3.524472801561941,62.08209593469228,6,2.9451894580765856,3.6467142959622096,0.0630417087853345,89.68974044013896,3,2522.310511745139,0.3698710514046143,2.158040268105806,425.1805612100831,1
644,17983.657184368283,85.32202737074617,4,1.634878226425632,61.52614423741509,6,3.428391900830892,8.191936564537164,0.0695901897262998,97.00416036183104,3,1538.505334015265,0.1741223184039242,1.7224946492464697,463.22761775381696,1
790,19711.090153751444,80.78012841525636,4,1.9613777403524089,77.19270792565527,9,4.525069729338877,2.0663344652131643,0.039131332487206,94.60446673171133,2,4099.912040545283,0.1199161691686415,9.602483074499158,132.9309438287002,0
526,11113.763128607254,89.11133563980218,5,4.256593216609732,62.523006973718665,16,3.03818997342066,3.038467689321152,0.0370210467042887,94.4114976832534,8,3016.49966215145,0.4299587228835198,5.403680033421466,161.95956470331944,1
712,17412.78383159455,97.81947769381408,0,3.928123647297286,91.56575805171649,13,2.266159006250001,3.597603328530265,0.0675569019223669,87.32183473490618,2,4715.230301579928,0.2301601530894503,2.373429619083597,191.38119994874128,1
367,16467.916919820767,91.38994517037152,0,1.980931461416418,81.18252374593348,10,2.8613467617088872,6.777594821273103,0.0376714515245238,94.16838161364105,1,1832.8608595051096,0.1434089614240388,6.129614018953807,303.5949935416677,0
934,13602.9342718336,96.64782083403816,4,2.9028044612072024,61.161551306390976,19,1.0104123137010197,3.5574800504014936,0.0581009519550177,89.31062962799837,0,3753.470646076904,0.4335615803448901,3.369134248925977,416.46881332038686,1
676,19340.707154179,99.83248685922456,2,0.7775613331389295,61.620027459276784,5,3.445371670749253,4.922183536282457,0.0515192810811457,83.00552181676339,0,4956.947311090835,0.4049589910184593,5.178781151271948,128.58220990598008,1
516,8007.117732926042,83.27232408276552,5,1.4393564707938316,84.50674118957917,7,0.9344035602527762,3.942238257136636,0.0524460600900981,88.38099499956103,4,3661.525047283965,0.3735033801727873,6.621936344919193,354.72519426337146,0
267,6638.963154644322,93.83555278283964,5,2.686192514871796,92.2444727063362,18,2.7862380603912844,4.699332995039707,0.0829358862876451,82.65477262063195,4,1275.0957313228505,0.4644994839378117,8.823428459829952,159.73418250816792,1
941,17809.429504331332,93.48587147400048,3,0.8868818087564522,77.51198125099094,18,3.238018306802445,9.539611557872528,0.0704057108898696,82.28965637813072,8,3353.6973987807623,0.295690434748254,1.0277325844237748,488.5828271505061,1
142,11587.247249506225,99.59910894716558,5,4.294995597013719,82.18322686142497,23,4.492915902038773,9.979010820763442,0.0960682654038093,80.46118616915221,3,1719.3709987249467,0.1512225990347191,2.9272659482435386,459.5093723406967,1
655,17704.532813105907,99.712014679056,4,3.7310279454844153,91.99317816199608,23,2.250949129888072,7.485776850112874,0.0790976627251579,85.65708601938833,4,1122.0111096772616,0.1245385639580478,1.866434886269016,479.8331395783008,1
384,18396.353077931224,93.7335722344826,1,4.746351517918226,84.42024696167277,23,3.876666132946063,6.578462971645447,0.0145792514599895,86.6174956848389,5,2339.8427892208565,0.2273764071838634,1.8738793140315624,142.46555103308322,1
496,5936.863904286071,84.87229583964388,4,3.6206010768381214,68.99040950635278,16,0.8376524415213826,7.667582766530265,0.0738483302999842,93.98887425876984,9,2064.416332216263,0.1347323320549664,9.511996718259145,295.2145531416768,1
111,18251.97144479091,95.97111676261198,0,4.731806175179835,84.52208103477915,23,0.7809823936691251,8.173217603351267,0.0665647553967135,90.76009569769568,6,4155.083595263017,0.3142037761388341,9.424746410635471,166.0986267993501,1
706,11724.785830541332,82.14058268422076,5,2.9953065006093427,85.13117836260854,23,2.623990068599651,7.912101948876115,0.0646043979511348,97.16899424106624,8,2494.722164312402,0.1057996071292631,7.743772717311098,340.14222031326653,1
401,12656.487335063484,95.61398608343258,5,3.200983749778862,89.36427923524506,17,2.981703825550515,2.6551402256000385,0.0480744626192003,83.52941253411313,5,3931.8351215407856,0.2775053206037504,6.787567381608239,193.09564506474564,1
997,14398.887666398154,98.20392248289392,3,4.896369745818174,84.83496750227205,11,3.1617052036645408,4.482347354294192,0.0062463919815986,85.31913291719628,0,1064.9559677973257,0.1713841159414341,8.631734017219326,408.2523933475883,1
352,18895.7391009513,87.6566678953687,1,3.3895811608891715,98.76968521832153,8,3.728370210118892,4.747451054317998,0.0951484767510069,98.82152222286832,7,1059.2485337335645,0.2473072175468632,1.525678642815108,357.6010402598671,1
598,5286.741416446461,92.6127058996616,5,0.6385395598733596,67.89153234868274,22,1.4746574388060496,4.95403579320113,0.0851924694724411,88.88090495559629,1,1117.2538301902284,0.3700136299082757,2.075372137911056,328.6418377149075,1
853,12152.652024767256,88.60285464193653,3,3.757112494837355,98.04362718268304,23,3.113038609262277,4.754510229212336,0.0486808037411858,95.78101886097312,8,1877.433767130322,0.2403855084202806,3.854016309667006,430.090863186132,1
134,15315.83063645841,88.75530109976256,3,4.5746091146183705,81.53357961400064,15,0.9406956040316132,8.29673837960262,0.0158580967630808,89.84335297298978,6,2495.9511401142468,0.2365359548800861,8.492431419068621,300.1092123339796,1
826,15840.604365473428,86.2074177821624,1,4.08011112407447,86.87824561979647,17,1.0949885452728114,7.980837343075026,0.0824472657855758,89.42171314051495,6,3431.383212467418,0.4963002931358008,5.250092884898591,207.94069613827384,1
948,15387.98647305662,95.24259240900648,4,3.127249726814402,63.9784638980876,15,0.3365444418694063,2.0368024231412143,0.0430671605409185,82.96232576059285,9,4943.655543307891,0.3875258890905145,5.532172870938565,348.28219872003524,1
189,7016.526941121828,98.7235312833301,4,3.520865808920824,75.22303765512427,15,3.735002930693652,4.371052187957752,0.0390113923506359,97.02399221897171,9,2417.6382680573306,0.3055446847400205,3.063388866884268,482.8250528791224,1
875,9490.93382557522,98.81501718468922,4,4.955863051632523,90.7751658585269,3,2.53496485192792,6.989309182282605,0.0665382231932701,81.5671056109527,4,1222.6356270286649,0.3317502603990317,6.835487330561735,340.4637453376823,1
704,10380.732881255202,83.49562569749868,2,0.9079793982920225,88.27644060395961,22,1.19092852799781,2.9621249759103963,0.0758675398532651,86.20522189306084,7,1779.6006466633946,0.3480730526075244,8.990579386560377,351.8477796157723,1
701,17066.558115192573,97.49487299313132,4,3.502601728849578,61.605575526616406,21,2.781188628501452,2.569586355884259,0.0062840736620458,93.4693614344036,9,4591.407335259448,0.1098301595763367,3.965627978726208,473.90027250386566,1
517,9181.398086218294,94.74862882854244,1,1.7752896255676722,81.86377053988979,6,1.7712009931689376,8.627184955987854,0.0767556416483513,90.1451510161606,0,3797.516760590836,0.132105836210099,6.572673457928957,306.110040123098,0
214,8160.574458008047,85.05674801380579,2,3.380406784637765,63.53112771873638,0,4.186049551446342,5.621474177376553,0.0733940501351628,97.62756653943072,2,4160.803296154239,0.3596757405426607,3.987540677006399,498.54298468591696,1
716,19361.72028557144,81.34569225843029,4,3.2343060914777246,99.8342571671265,23,2.64073940397682,8.845498943366827,0.0589209610522043,80.78595905575831,8,1496.6728226911705,0.2457875435393255,8.134472006508972,163.86481741323018,1
295,5132.949276702034,85.35994533768756,2,1.1905557444867294,95.8918635413318,22,0.1490536142691306,8.588421817412524,0.0338418914358134,92.9881503899946,0,1539.9479548300317,0.12217761609277,5.274637632930855,314.8159372049281,1
925,19967.312835229677,98.2441647356305,1,1.430359905831076,60.84322641714148,19,4.925476431698695,9.146964177124683,0.0164802147255827,89.5493094125425,7,1448.984030179584,0.2190052984206504,4.055221199977342,185.16033640575256,1
600,15152.319482860934,92.66357349791544,4,3.297333101194461,94.34598315610523,0,0.3714926911796712,2.3861965084851766,0.0102652969183863,83.08623646935303,5,4428.6766572381,0.152113368168556,4.780439687901627,281.33054733627705,1
725,17427.039491736756,94.42109321795743,0,1.0770347628669836,96.77718402233631,7,3.479790944500349,3.4890405288670765,0.0001183693718567,94.86503814225188,9,1839.8704347744176,0.4665255368905285,1.8210476925660544,168.22956380070724,0
592,9419.290945192895,85.14304702218192,5,1.6933139380864528,74.14192890253821,22,2.186279196013052,4.369145315211364,0.0206460175692092,88.22613710812048,4,3572.606981518886,0.181170157021246,8.795054379901964,189.01150861032244,1
174,5214.7291650059,94.3877631114964,1,4.258604964821011,88.78006620191064,7,1.2465890326004814,3.089843102702881,0.0411336970049973,90.63163808473368,5,3064.665464733036,0.1574764789576209,9.622621498042944,184.3200198529054,1
512,16068.04277842295,80.56243012555848,3,1.9719117770073735,77.68414984831116,9,3.382291172314515,5.883758566285714,0.0243644331400084,99.34532132726216,4,3177.5596474954145,0.3504675268354467,5.296727617618749,228.0125356096032,0
475,17512.168955010136,87.50642691546028,3,2.696270703213483,86.20929938305376,0,0.629486768524935,8.391815120312469,0.0308979053605009,89.72460162050378,8,1781.7414335650728,0.308764772110733,2.9920348727032544,153.84201380753456,0
519,16107.141979302787,92.53506697084664,1,4.7351315081562815,73.61269617192767,20,4.291233492282458,9.609454486797636,0.039045241536099,96.46745731117284,1,3540.984373815958,0.3303729816143168,6.981905791800449,423.7368699900065,1
828,7142.754309512578,82.92193131082641,3,1.5221708997662584,72.90236946533074,20,1.2530599295656608,9.116593075811728,0.0308262308465431,95.39155046682488,9,1172.4021378333248,0.2743792592161261,5.0714333158702845,188.27023891688543,1
376,16301.418833854535,96.4600714889387,1,2.2533170781110465,76.97735555430316,13,1.8072682919198364,5.658693440126466,0.072462103865873,93.25509183027596,5,4973.889105030515,0.2868677243728518,3.270700727545777,266.62759805735004,1
860,16533.841731614615,84.70062597623837,0,3.2290599899459558,65.82271034610005,13,3.163218181520981,7.091928810967618,0.0491726789164969,97.93624286700668,3,1107.0356259709165,0.4115190223388518,1.345898291411341,106.42285529200971,1
775,14878.107735050824,93.04562225636892,1,3.899025182767875,93.2455585774153,9,0.0051465778268333,3.845568987589223,0.001932714775204,85.03203293874361,2,1200.6261628634488,0.1879688739302669,9.007340066096608,141.95261731271285,1
493,16491.738991933795,88.10394285150659,4,4.557440240207173,73.94791581446546,18,2.3637430719443357,5.224071999455359,0.0226668231362303,96.41542462935328,4,2298.5896795667254,0.2586117211324936,8.170609168405429,458.5087601653006,1
968,17688.82159516598,91.92087190955294,4,4.619628444080818,76.00598215623381,15,4.471244607508357,8.969460763360026,0.070965824463453,87.55574976794685,1,4326.5014230781535,0.4831301539711797,8.461054518754414,434.86408153617816,1
556,14204.061713561876,82.14901105257816,2,3.9948803346768034,95.76218450808578,8,3.4020782063681816,2.2335801761558463,0.0300930523286785,96.24981780162445,2,2028.756847106972,0.1759942804744181,4.9585575783825,436.36898098207786,1
291,6329.070709545186,80.33825599843215,3,1.527488764669897,79.86495256252685,19,1.9395018246931728,6.262074181147795,0.0920141771699049,89.87577369091022,6,2887.7400551653127,0.2175094380167468,7.779298527580847,264.54136690194287,1
838,12314.417145008165,98.19128854760602,5,0.6116419851915461,81.77015637403451,15,3.30212214072176,8.982386383192171,0.071266404744742,97.15418505886473,0,1071.9093247047715,0.1766267697143962,6.231027374919961,156.61231954066568,1
788,6164.740020074076,85.39260017534366,3,2.226982686600307,98.25992499108396,19,4.682847124516698,2.976078990806084,0.0289926975879641,97.89687075385972,1,1315.517265934577,0.1081981985432542,4.372977667721438,143.15780859772644,1
198,11113.145465486465,96.39354005560918,1,1.136969829445205,95.46905532579956,7,0.9390265841799168,9.860369615608976,0.0516409846173444,91.95287751368232,2,3431.8641941628284,0.2079319700166681,8.58467879309962,342.2410899202862,0
647,11106.597336884412,99.987006009444,5,3.6967444134723415,66.77866835553758,6,2.6590400441933366,2.099131711849353,0.0667239030180169,90.1525391366249,9,1777.4338777977143,0.1185869783848956,9.988817932399764,431.2773019634519,1
195,5990.147662103624,84.22862515997822,5,3.4750876407157256,78.9286011967242,10,1.1736879060654766,9.088960091705314,0.0193365865337095,95.66560286664668,6,3777.018252078101,0.1618740505626533,9.09354076546924,460.0457928560972,1
763,10232.30800954219,85.30341482366711,3,0.6978723872965468,98.85184909714182,20,4.271123195853522,4.829380595159735,0.0246187467886862,85.33972406358346,3,4141.564700068709,0.2450728280270458,7.985727745176751,215.49266022409063,1
762,6664.971481869723,93.25719575269332,5,4.26467200608928,74.8946519291441,5,3.605251258007816,3.0615246534221017,0.0507123745862256,80.30697362497828,7,4401.336797889133,0.1082884868275833,7.727571749731392,228.41062793338145,1
289,17123.528150138332,99.30897269201242,5,1.61934469831032,74.86292434064801,14,4.005379601247469,3.258865402036281,0.0924894722490292,88.14189165509539,7,1535.1973519972903,0.4011826263722866,6.8522395871516935,140.35066274456986,1
835,19215.320389467062,98.31628696381487,4,2.44502183970969,67.80120927156618,18,4.715059262465831,7.6094297468341665,0.0344010366857615,90.15548265793554,0,2822.0341961277,0.4182356055078188,8.682557471556194,409.7639157072048,1
136,6084.74712886908,90.0575104013117,0,3.5057018095508408,64.572924564765,13,1.161543881910908,8.965757413247552,0.0402130328100706,85.94525438877513,4,4788.325799615383,0.2645655209673452,5.437731230421994,210.27610844845557,1
879,19326.728109375523,95.9022056505345,1,2.43238454083514,89.61219163023927,14,0.2435958575787394,7.128530830454303,0.0190620210681513,87.66723763475535,0,4088.334169777231,0.4938663917497078,2.635565591781937,292.3717878253718,1
468,12838.648990051175,82.71491706199802,3,2.485795112599745,90.80121874806066,5,1.454518600844632,9.429799770886024,0.0593208695273109,82.6611646583219,6,1467.8415273845933,0.3715975659230797,7.912447518422859,471.5589218115329,0
794,9493.485169308107,99.54876368408024,4,0.7953259790108317,98.76051854012,23,1.995696543141351,8.739830360455192,0.0740150747250998,85.54579806735588,3,3010.000980073577,0.3974886991922995,9.275557367582968,400.8862921299748,1
624,6152.931129142453,99.28706468071974,2,2.3064959716700173,90.93672843621452,9,3.125799033364332,2.072254455525204,0.044064226630962,84.80190695829147,7,4689.522327355355,0.1769201694664534,4.072170627374495,121.09515851562873,0
378,12509.364021056266,83.27457915758342,5,3.941815519489926,69.73409976134394,13,3.988522812378552,7.355437315441078,0.0750249379659818,86.0197370765354,7,2760.1552220927438,0.4349750491286853,8.046849681614221,103.26183778377188,1
316,16917.733167361228,85.98846249606213,5,4.61829351733969,61.60466313154062,15,1.7490164402344144,4.4370775097143405,0.0302604723367957,85.98108221081304,8,4349.670435363875,0.4780185592086025,3.4635043277417266,414.9631703521632,1
966,15606.297159000473,82.00309995013534,3,2.360737116785173,99.4174953747864,12,2.3674849336846453,5.636000093763281,0.0706984418028501,91.17936742095227,5,2983.374884754229,0.1945240666295167,9.483402460228138,321.00009479147826,1
972,5753.390171959606,85.43435197796359,0,2.406136220955855,73.61802782174423,10,3.92733632993096,2.752245985073814,0.0258344533170454,85.01193880392145,6,1427.2467089830147,0.374585717754552,7.15114892812408,388.13376374508033,1
897,6093.527530518552,96.31911578830412,0,3.6618219784564334,72.47886169729684,2,1.1266436316438766,4.256793294973203,0.078064954177157,98.81922526679776,6,1591.4197042380292,0.3987764194653326,6.1234838846415744,162.7261287306454,1
372,11043.099239489557,87.5663121433052,3,4.742474004973745,96.2382083899753,7,1.0856596396921592,7.06148773946006,0.0830641578299209,90.22549660726668,4,1186.7030112327188,0.2220676687238196,8.018831421132175,448.819139988248,1
980,9429.357410719149,81.76793934293516,3,1.701774231077121,83.40399594179945,2,2.9461649491501687,3.747057042050592,0.0797723668359788,82.57932012819535,6,1781.2589623022582,0.2900036010289185,8.319080535017875,409.3299916057848,1
161,8485.764845840717,86.84451049557809,4,2.480648929420716,68.59484695396539,1,2.1802841525893357,7.180293346169544,0.0215472605850626,85.59212541048568,8,4574.456399481736,0.1390156374322896,9.031329084028124,456.3355656218455,1
695,9215.067483630704,99.6276666848256,3,4.081879595985355,95.56384970864958,20,4.744484015177176,9.38425736637338,0.0694249437893938,94.59514992271308,3,3600.792183773027,0.1692379215838031,9.110075795626877,236.43843306298837,1
979,17052.24114945327,92.59367190518404,2,3.2436210621831734,99.73443420218972,13,1.7851527149228903,2.039522440039658,0.0538540387376349,80.27318076761455,1,3955.427739531644,0.1246282094588779,1.4742174299819188,210.28207811329847,1
828,18938.42080447781,88.32321892812315,4,0.9976385478377964,63.46714244603323,19,3.797778017534165,8.286165757838866,0.0986036989989047,98.75635972393904,7,3486.645833573311,0.3240661962181175,2.106168472115159,160.69257596957075,1
441,11076.540417913497,83.3307702699454,5,3.3247973100301955,94.49006513209947,20,2.9154637173201787,7.130551041305506,0.0361576820979064,88.90353843451612,6,2546.157168553391,0.3501051589109077,8.434547903684875,472.0354031787989,1
496,18591.665031987453,99.72353594567387,5,1.340358280687971,75.62062790737576,21,0.2728804597483814,2.373062101870338,0.077125135283904,90.42158045901994,5,1867.4445311840063,0.4664478333734932,9.514464880421604,170.73168142313628,1
798,9822.43551871823,96.41698018526256,5,2.795971703352819,80.96289786026817,14,0.4219277400472421,8.321337097961763,0.0370078117057317,99.76824471679056,6,4702.458336039323,0.3168739242494406,3.769046633115465,147.72689348460202,1
118,12146.554795156871,85.62954604901839,5,2.8809647044719733,96.59263903059924,2,1.015782440949951,3.796168281097049,0.0396857474154042,90.06806171998663,2,3059.319126232086,0.20424454832324,1.0774163658944382,177.07128359471295,0
